code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_day_click,total_click,befor_modulopen_click,after_modulopen_click,resource_sum_click,oucontent_sum_click,url_sum_click,homepage_sum_click,subpage_sum_click,glossary_sum_click,forumng_sum_click,oucollaborate_sum_click,dataplus_sum_click,quiz_sum_click,ouelluminate_sum_click,sharedsubpage_sum_click,questionnaire_sum_click,page_sum_click,externalquiz_sum_click,ouwiki_sum_click,dualpane_sum_click,repeatactivity_sum_click,folder_sum_click,htmlactivity_sum_click,final_score,date_registration
CCC,2014J,640773,M,South West Region,Lower Than A Level,10-20%,0-35,0,150,Y,Pass,12,3078,694,2384,628,174,14,442,199,-1,224,3,-1,1390,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,53.3,-154
CCC,2014J,641347,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,4,643,3,640,5,297,2,55,19,-1,20,-1,-1,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.8,-122
CCC,2014J,641363,M,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,2,490,7,483,40,6,8,81,45,-1,2,-1,-1,307,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,52,-143
CCC,2014J,641684,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,4,241,4,237,10,3,1,38,9,-1,16,-1,-1,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.4,-23
CCC,2014J,641696,M,North Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass,4,1047,13,1034,93,8,6,197,130,-1,12,4,-1,589,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,87.8,-22
CCC,2014J,641804,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,8,1469,14,1455,73,322,3,160,83,-1,-1,-1,-1,828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34.7,-25
CCC,2014J,642261,M,North Region,A Level or Equivalent,40-50%,0-35,0,30,N,Withdrawn,1,5,0,5,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.096732026,-129
CCC,2014J,642291,F,Wales,Lower Than A Level,10-20%,0-35,0,30,N,Distinction,7,1863,15,1848,76,61,12,257,130,-1,27,1,-1,1297,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,86.6,-21
CCC,2014J,642591,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,13,3843,298,3545,105,174,33,647,101,-1,685,5,-1,2092,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,73.6,-32
CCC,2014J,642790,M,London Region,Lower Than A Level,10-20%,35-55,0,150,N,Withdrawn,2,57,30,27,10,7,3,28,3,-1,-1,1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.87924528,-147
CCC,2014J,642817,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,3,651,20,631,18,47,12,126,41,-1,34,1,-1,372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65.04411765,-115
CCC,2014J,642838,F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,90,N,Pass,7,1872,84,1788,15,11,2,374,75,-1,558,-1,-1,837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63.6,-14
CCC,2014J,642839,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,150,N,Withdrawn,4,330,36,294,16,39,2,89,24,-1,25,-1,-1,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.5,-155
CCC,2014J,642850,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,3,981,162,819,86,41,5,157,157,-1,23,-1,-1,511,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,92.55686275,-38
CCC,2014J,642902,F,London Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,7,1880,148,1732,93,237,19,411,163,-1,77,-1,-1,878,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,47.5,-18
CCC,2014J,643199,M,East Midlands Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn,3,503,0,503,15,9,6,133,26,-1,-1,2,-1,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,-144
CCC,2014J,643309,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,5,385,39,346,3,108,4,130,12,-1,8,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.6,-91
CCC,2014J,643403,M,Yorkshire Region,HE Qualification,60-70%,0-35,0,60,N,Distinction,15,3875,193,3682,176,1148,10,485,177,-1,573,-1,-1,1303,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,90.8,-24
CCC,2014J,643404,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail,1,226,30,196,4,30,3,52,14,-1,31,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.8,-93
CCC,2014J,643416,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,0,3,3,0,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.096732026,-15
CCC,2014J,643434,M,London Region,HE Qualification,0-10%,35-55,0,60,Y,Withdrawn,3,455,10,445,6,100,2,72,19,-1,16,2,-1,238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.8,-106
CCC,2014J,643457,M,East Anglian Region,Lower Than A Level,80-90%,55<=,0,60,N,Withdrawn,7,80,80,0,24,2,3,42,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.25125773,-112
CCC,2014J,643514,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,90,N,Withdrawn,25,278,278,0,1,76,1,19,-1,-1,-1,-1,-1,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.81,-51
CCC,2014J,643568,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,5,1142,54,1088,28,48,2,110,73,-1,31,1,-1,847,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,79,-87
CCC,2014J,643690,M,South West Region,Lower Than A Level,40-50%,0-35,0,180,N,Withdrawn,6,215,6,209,9,22,3,31,7,-1,-1,-1,-1,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,-41
CCC,2014J,643757,M,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Fail,3,121,0,121,28,2,3,45,30,-1,11,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.31568182,-70
CCC,2014J,643758,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,5,1300,32,1268,43,241,10,237,100,-1,161,4,-1,501,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,37.6,-100
CCC,2014J,643770,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,1,198,13,185,23,4,4,78,30,-1,5,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.4,-56
CCC,2014J,644093,M,South West Region,HE Qualification,70-80%,0-35,0,30,N,Pass,11,3056,325,2731,31,443,13,330,96,-1,79,1,-1,2061,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,84.2,-122
CCC,2014J,644242,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,6,1759,292,1467,92,264,8,298,103,-1,156,1,-1,835,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,92.7,-79
CCC,2014J,644246,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,14,4036,309,3727,208,553,10,508,268,-1,244,-1,-1,2245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92.55686275,-108
CCC,2014J,644369,M,Wales,Lower Than A Level,70-80%,0-35,0,150,N,Pass,3,647,34,613,194,4,4,83,66,-1,105,1,-1,188,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,51.2,-8
CCC,2014J,644416,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,5,1260,34,1226,22,18,4,189,103,-1,450,-1,-1,473,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,93.26451613,-64
CCC,2014J,644480,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,3,894,56,838,65,177,5,143,51,-1,56,-1,-1,397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.2,-67
CCC,2014J,644516,M,North Region,Lower Than A Level,10-20%,35-55,0,120,N,Withdrawn,2,124,0,124,7,6,8,25,14,-1,23,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.2,-148
CCC,2014J,644828,M,East Midlands Region,HE Qualification,90-100%,0-35,0,180,N,Pass,8,2270,137,2133,151,2,9,564,158,-1,254,-1,-1,1128,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,86.2,-17
CCC,2014J,644848,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Fail,3,473,13,460,69,-1,3,70,46,-1,4,1,-1,280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.27454545,-30
CCC,2014J,644905,M,South East Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn,4,287,28,259,26,2,1,60,34,-1,1,-1,-1,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.6,-147
CCC,2014J,644951,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,1,396,15,381,23,1,3,88,25,-1,9,-1,-1,246,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,92.2,-135
CCC,2014J,644974,M,London Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass,15,4239,168,4071,89,332,29,522,160,-1,-1,-1,-1,3103,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,86,-155
CCC,2014J,645124,F,London Region,Post Graduate Qualification,10-20%,35-55,0,30,N,Distinction,6,1798,92,1706,35,97,19,335,73,-1,65,-1,-1,1174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94.3,-22
CCC,2014J,645144,M,London Region,HE Qualification,80-90%,35-55,0,60,N,Distinction,10,2879,71,2808,129,19,16,775,179,-1,538,-1,-1,1220,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,90.8,-70
CCC,2014J,645160,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,150,N,Withdrawn,4,56,0,56,4,-1,-1,16,7,-1,1,-1,-1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,-135
CCC,2014J,645174,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,2,428,9,419,23,3,6,130,42,-1,32,-1,-1,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56.7,-153
CCC,2014J,645216,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,3,698,64,634,82,47,6,182,41,-1,49,-1,-1,291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89.7,-22
CCC,2014J,645334,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Distinction,11,3105,240,2865,92,16,18,281,298,-1,378,22,-1,2000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98.7,-73
CCC,2014J,645353,M,North Western Region,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn,1,99,12,87,36,5,1,17,5,-1,-1,-1,-1,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.793877551,-133
CCC,2014J,645369,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,3,834,0,834,60,12,8,146,96,-1,41,-1,-1,469,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,66,-24
CCC,2014J,645586,M,Scotland,HE Qualification,10-20%,0-35,0,90,N,Pass,3,992,9,983,124,33,8,260,81,-1,37,-1,-1,444,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,79,-63
CCC,2014J,645590,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,3,158,49,109,20,11,7,30,12,-1,8,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.6,-115
CCC,2014J,645698,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,4,913,2,911,30,4,2,84,79,-1,150,-1,-1,563,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,59.4,-66
CCC,2014J,645770,M,South West Region,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,10,2948,132,2816,140,340,15,447,188,-1,1119,5,-1,693,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,17.82804878,-120
CCC,2014J,645792,M,South West Region,Lower Than A Level,70-80%,0-35,0,110,N,Distinction,9,2462,32,2430,142,53,10,369,200,-1,459,5,-1,1224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96.6,-18
CCC,2014J,645835,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,6,1219,29,1190,47,119,4,228,146,-1,102,-1,-1,573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46.8,-22
CCC,2014J,645847,M,South West Region,HE Qualification,60-70%,35-55,0,90,N,Withdrawn,2,2,2,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.6,-37
CCC,2014J,645867,M,Scotland,HE Qualification,70-80%,0-35,0,120,N,Withdrawn,13,363,48,315,16,139,6,49,15,-1,3,1,-1,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.87111111,-22
CCC,2014J,645939,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,9,428,23,405,16,120,3,135,15,-1,45,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.6,-106
CCC,2014J,645948,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,12,1489,97,1392,72,16,2,316,47,-1,790,-1,-1,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.8,-122
CCC,2014J,646071,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,N,Pass,5,1330,3,1327,52,141,12,213,62,-1,113,-1,-1,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.5,-32
CCC,2014J,646077,M,South West Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,2,2,2,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.096732026,-72
CCC,2014J,646173,M,London Region,HE Qualification,30-40%,35-55,0,30,N,Pass,4,1036,0,1036,72,137,18,184,84,-1,16,-1,-1,524,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,77.3,-67
CCC,2014J,646351,F,Wales,A Level or Equivalent,40-50%,35-55,0,90,N,Distinction,6,1668,83,1585,96,57,6,363,84,-1,347,8,-1,706,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,96.5,-28
CCC,2014J,646359,M,South East Region,A Level or Equivalent,30-40%,0-35,0,150,N,Withdrawn,5,337,54,283,22,27,17,86,21,-1,47,-1,-1,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.6,-78
CCC,2014J,646363,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Fail,1,163,0,163,7,2,1,30,14,-1,9,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.4,-15
CCC,2014J,646406,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,7,2083,77,2006,185,265,4,301,140,-1,172,-1,-1,1014,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,92.55686275,-25
CCC,2014J,646413,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,2,610,36,574,18,-1,5,66,47,-1,203,-1,-1,268,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,54.1,-154
CCC,2014J,646481,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,6,1487,13,1474,44,36,9,173,218,-1,15,-1,-1,988,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,82.1,-37
CCC,2014J,646502,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,8,211,83,128,6,32,3,31,3,-1,7,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.096732026,-123
CCC,2014J,646553,M,South East Region,HE Qualification,60-70%,0-35,0,90,N,Fail,2,269,45,224,72,1,3,60,20,-1,18,-1,-1,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.2,-128
CCC,2014J,646589,M,South West Region,A Level or Equivalent,10-20%,0-35,0,120,Y,Pass,8,2312,8,2304,42,9,21,127,109,-1,232,3,-1,1769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53.5,-46
CCC,2014J,646628,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,7,7,0,7,-1,-1,-1,3,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.00185226,-45
CCC,2014J,646689,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,11,240,177,63,35,102,12,51,26,-1,8,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.096732026,-53
CCC,2014J,646841,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,4,158,1,157,5,-1,1,18,6,-1,1,-1,-1,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,-137
CCC,2014J,646998,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,5,1340,250,1090,36,73,12,352,86,-1,369,22,-1,390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.5,-122
CCC,2014J,647083,M,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,180,N,Fail,3,629,101,528,50,98,8,126,31,-1,125,1,-1,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-32
CCC,2014J,647148,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,2,516,6,510,18,136,4,128,35,-1,3,-1,-1,190,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,45.9,-31
CCC,2014J,647184,M,London Region,Lower Than A Level,10-20%,0-35,0,120,N,Withdrawn,18,18,0,18,7,-1,2,-1,8,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.793877551,-52
CCC,2014J,647195,F,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,5,1237,31,1206,93,3,9,248,129,-1,100,-1,-1,654,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,95.4,-98
CCC,2014J,647406,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,6,441,25,416,8,245,6,49,7,-1,-1,-1,-1,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.6,-112
CCC,2014J,647417,M,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,120,Y,Withdrawn,2,54,14,40,5,-1,-1,9,8,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,-77
CCC,2014J,647464,M,South West Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,5,1383,10,1373,43,78,6,273,78,-1,417,4,-1,483,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,50.3,-34
CCC,2014J,647479,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,7,2059,61,1998,45,59,27,409,142,-1,23,8,-1,1341,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,36.9,-73
CCC,2014J,647518,M,Wales,A Level or Equivalent,10-20%,0-35,0,120,N,Withdrawn,24,1517,8,1509,176,248,13,164,53,-1,110,2,-1,751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-18
CCC,2014J,647593,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,4,1121,6,1115,59,-1,8,275,120,-1,81,-1,-1,576,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,84.4,-49
CCC,2014J,647645,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,16,130,130,0,2,25,-1,12,1,-1,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.096732026,-142
CCC,2014J,647684,M,North Region,Post Graduate Qualification,30-40%,0-35,0,30,N,Withdrawn,7,119,0,119,6,6,-1,18,11,-1,2,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9,-17
CCC,2014J,647735,F,Wales,A Level or Equivalent,10-20%,0-35,0,60,N,Fail,1,174,0,174,4,-1,1,26,18,-1,1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4,-31
CCC,2014J,647763,F,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,17,4661,380,4281,71,91,6,246,146,-1,289,6,-1,3805,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,91.2,-94
CCC,2014J,647865,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1,374,4,370,21,3,4,100,56,-1,5,-1,-1,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,-99
CCC,2014J,647869,M,London Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Withdrawn,3,282,65,217,26,57,5,45,19,-1,-1,-1,-1,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.3,-155
CCC,2014J,647887,F,London Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,0,11,9,2,1,4,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.10816377,-155
CCC,2014J,647888,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,2,427,9,418,48,-1,3,97,52,-1,32,3,-1,184,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,57.6,-140
CCC,2014J,647947,M,South West Region,Lower Than A Level,40-50%,0-35,0,210,Y,Withdrawn,5,131,55,76,18,35,1,39,21,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.793877551,-155
CCC,2014J,648085,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1,335,1,334,19,-1,3,53,23,-1,-1,1,-1,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56.6,-150
CCC,2014J,648140,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,4,1197,88,1109,18,5,-1,155,73,-1,143,-1,-1,802,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,47.3,-155
CCC,2014J,648161,F,East Anglian Region,Post Graduate Qualification,90-100%,35-55,0,120,N,Pass,9,2471,7,2464,36,2,5,227,78,-1,41,-1,-1,2082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56.5,-156
CCC,2014J,648250,F,London Region,HE Qualification,50-60%,0-35,0,90,N,Withdrawn,35,1727,137,1590,12,6,3,65,6,-1,28,-1,-1,1607,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,-155
CCC,2014J,648285,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,3,839,5,834,50,-1,9,167,84,-1,76,-1,-1,450,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,66.1,-36
CCC,2014J,648314,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,4,83,24,59,2,8,1,13,2,-1,-1,-1,-1,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.793877551,-155
CCC,2014J,648321,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,5,876,6,870,68,12,4,158,72,-1,172,4,-1,386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-92
CCC,2014J,648363,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Distinction,8,2254,1,2253,44,440,20,377,109,-1,176,10,-1,1076,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,97.4,-155
CCC,2014J,648369,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass,4,1199,52,1147,92,443,7,192,63,-1,76,1,-1,322,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,41.8,-91
CCC,2014J,648448,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,7,206,71,135,44,11,3,55,22,-1,2,-1,-1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.096732026,-22
CCC,2014J,648590,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,3,789,3,786,24,18,9,152,36,-1,73,-1,-1,477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.82804878,-155
CCC,2014J,648606,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,10,250,17,233,14,35,2,58,22,-1,8,-1,-1,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.654761905,-108
CCC,2014J,648649,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,5,1323,170,1153,71,185,17,193,111,-1,32,8,-1,705,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,53.1,-43
CCC,2014J,648654,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1,18,17,1,-1,2,1,12,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.793877551,-155
CCC,2014J,648781,M,North Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,6,1518,3,1515,72,40,4,155,164,-1,12,1,-1,1067,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,82.7,-153
CCC,2014J,648818,F,Ireland,Post Graduate Qualification,30-40%,0-35,0,30,N,Pass,3,763,1,762,70,90,17,157,89,-1,21,1,-1,315,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,47.9,-59
CCC,2014J,648819,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,2,5,5,0,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.096732026,-154
CCC,2014J,648833,M,North Western Region,Lower Than A Level,40-50%,0-35,0,210,N,Withdrawn,1,22,14,8,-1,12,-1,7,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.793877551,-112
CCC,2014J,648854,M,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,15,3989,127,3862,110,504,6,834,189,-1,528,1,-1,1817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61.2,-129
CCC,2014J,648868,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,270,N,Withdrawn,8,204,0,204,2,-1,-1,19,4,-1,-1,-1,-1,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,-46
CCC,2014J,648872,F,Wales,Lower Than A Level,10-20%,0-35,0,120,N,Withdrawn,5,190,75,115,4,21,1,37,6,-1,18,-1,-1,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,-154
CCC,2014J,648959,M,South East Region,Lower Than A Level,80-90%,0-35,0,240,N,Fail,4,596,11,585,11,149,-1,82,31,-1,9,-1,-1,314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.5,-30
CCC,2014J,649001,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,3,349,0,349,40,2,6,75,40,-1,4,-1,-1,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.5,-153
